postal_code,street_name,lat,lon,geometry,nearest_waterbody_index,distance_to_nearest_waterbody_degrees,distance_to_nearest_waterbody_km,nearest_waterbody
228070,Wilkie Road,1.3028,103.8479,POINT (103.8479 1.3028),619,0.0070926585582671755,0.7872850999676565,"POLYGON Z ((103.854966460169 1.30350437138399 0, 103.855005018713 1.30351953091605 0, 103.855015986405 1.30352384283199 0, 103.855074385226 1.30337337412444 0, 103.855062356349 1.30336872398555 0, 103.854915138065 1.30331180816173 0, 103.854857091458 1.3034613734024 0, 103.854966460169 1.30350437138399 0))"
307608,Thomson Road,1.3181,103.8438,POINT (103.8438 1.3181),247,0.004903907292251181,0.544333709439881,"POLYGON Z ((103.84496322484 1.31369978632445 0, 103.84230377306 1.31337487087862 0, 103.839657378775 1.3130515306627 0, 103.839645689815 1.31316006530911 0, 103.842303772553 1.31348492663575 0, 103.843659757653 1.31365065252763 0, 103.845012297883 1.31381595716403 0, 103.844982196135 1.31374547654812 0, 103.84496322484 1.31369978632445 0))"
804632,Belgravia Drive,1.3798,103.8657,POINT (103.8657 1.3798),562,0.00321128279245401,0.35645238996239514,"POLYGON Z ((103.864406416965 1.37567386616136 0, 103.86437387323 1.37566317881254 0, 103.864303353725 1.37569868506957 0, 103.86430095014 1.37570610540848 0, 103.864072070322 1.37641254788855 0, 103.863634500447 1.37776304044129 0, 103.863689152563 1.37783367962101 0, 103.863704484069 1.3778376342086 0, 103.864123524321 1.37654713468679 0, 103.864389842568 1.37572562494519 0, 103.864406416965 1.37567386616136 0))"
807303,Saraca View,1.3875,103.8601,POINT (103.8601 1.3875),3,0.0019857959678320704,0.22042335242935981,"POLYGON Z ((103.861737347203 1.38871040011286 0, 103.861692588442 1.38865805515912 0, 103.861501984448 1.38884612990108 0, 103.861528052538 1.3888764700972 0, 103.861556528603 1.38888888757773 0, 103.861737347203 1.38871040011286 0))"
574482,Thomson Walk,1.3767,103.8334,POINT (103.8334 1.3767),672,0.008119718003611444,0.9012886984008703,"POLYGON Z ((103.829058286676 1.38307138079883 0, 103.828977029278 1.38314271961003 0, 103.829216395795 1.38341889206098 0, 103.829840117152 1.3843945003427 0, 103.829900190693 1.38428790483442 0, 103.829302821791 1.38335351662795 0, 103.829058286676 1.38307138079883 0))"
679369,Chestnut Crescent,1.3718,103.7712,POINT (103.7712 1.3718),927,0.0032791824509842546,0.36398925205925226,"POLYGON Z ((103.773438460763 1.369045847116 0, 103.772970503505 1.36898182082062 0, 103.772654307844 1.36893897307728 0, 103.772648788942 1.36893452256256 0, 103.772589631193 1.36909423441234 0, 103.773414068699 1.36920644071241 0, 103.773438460763 1.369045847116 0))"
798057,Seletar West Farmway 5,1.3948,103.8665,POINT (103.8665 1.3948),982,0.002476759245043846,0.2749202761998669,"POLYGON Z ((103.868654782158 1.39516995547299 0, 103.868670099204 1.39516031381778 0, 103.868677046957 1.39515594111321 0, 103.868692021619 1.3951445739367 0, 103.868698014179 1.39514002489555 0, 103.868717521181 1.39512233072033 0, 103.868735422397 1.39510299334002 0, 103.868751582143 1.39508215926367 0, 103.868765874619 1.39505998766127 0, 103.868778193797 1.39503664584178 0, 103.868784166444 1.39502246622932 0, 103.868786260959 1.3950174949091 0, 103.868839264468 1.39483025007693 0, 103.868855263728 1.39477372799326 0, 103.868863873363 1.39473672400388 0, 103.868864159987 1.39473522365979 0, 103.868869426934 1.39470011074613 0, 103.868869977687 1.39469505443907 0, 103.868872481487 1.39465895490633 0, 103.868880618469 1.39438243827817 0, 103.86888192344 1.39433809458201 0, 103.868881953078 1.39433708169397 0, 103.868882952687 1.39430308844757 0, 103.86888467851 1.39427991500012 0, 103.86888486358 1.39427742980525 0, 103.86888512684 1.39427582365092 0, 103.868889116167 1.3942514735916 0, 103.868933214975 1.39402061503729 0, 103.868937690446 1.39399718470859 0, 103.868937984258 1.39399564638109 0, 103.868950179715 1.39393180262406 0, 103.86895129027 1.39392582657033 0, 103.868952114176 1.39391977184129 0, 103.868952336974 1.39391645463102 0, 103.868953034116 1.39390612135816 0, 103.868953096103 1.39390516996638 0, 103.868956016792 1.39380593225939 0, 103.868956019486 1.39380584724913 0, 103.868958193836 1.3937319652049 0, 103.868958858446 1.3937094230195 0, 103.868954622417 1.39364118520804 0, 103.868954243981 1.39363221663672 0, 103.868956444219 1.39354700019884 0, 103.868963273528 1.3933149177011 0, 103.868964312654 1.39327963030901 0, 103.868966052313 1.39322052105592 0, 103.868968312882 1.39314367360068 0, 103.868968531125 1.39313625238692 0, 103.868968532921 1.39313618636832 0, 103.868968570642 1.39313491302332 0, 103.868968052161 1.39313485967375 0, 103.868922028719 1.39313311676002 0, 103.868920064315 1.3931856585257 0, 103.868919798442 1.3931927632128 0, 103.86891620682 1.39319262670844 0, 103.868906649913 1.39351740293334 0, 103.868906510704 1.39352213728064 0, 103.86890490666 1.39357663608421 0, 103.868904904863 1.39357667858934 0, 103.868903659169 1.39361901459694 0, 103.868903658271 1.39361905529333 0, 103.868903538915 1.39362935780903 0, 103.868903640542 1.39363519999849 0, 103.868904024367 1.3936439768446 0, 103.86890406661 1.3936446750129 0, 103.868908156134 1.39371058047213 0, 103.868905767132 1.39379176525836 0, 103.868905766234 1.39379180052857 0, 103.868905133059 1.39381332801716 0, 103.868901540537 1.39381322045245 0, 103.86890099897 1.39383160889243 0, 103.868900050554 1.39386384315035 0, 103.868903643075 1.39386395071507 0, 103.86890246474 1.39390400410699 0, 103.868902115888 1.39391022802513 0, 103.868901437207 1.3939164243038 0, 103.868900430636 1.39392257525117 0, 103.868838171165 1.39424851166902 0, 103.868835276625 1.39426620191461 0, 103.868833325118 1.39428402251504 0, 103.868832322214 1.39430192258688 0, 103.86882878451 1.39442214516331 0, 103.868828762057 1.3944228912639 0, 103.868827835195 1.39445439208217 0, 103.868826974793 1.39448361480672 0, 103.868825878186 1.39452087913885 0, 103.868825874594 1.39452102021967 0, 103.868822553337 1.39463387313101 0, 103.868822551541 1.39463395271506 0, 103.868821850108 1.39465778904563 0, 103.868819447993 1.39469242049144 0, 103.868814298205 1.39472674714051 0, 103.868806433819 1.39476054853455 0, 103.868793007974 1.39480935725903 0, 103.86876789404 1.39490065136887 0, 103.86874771843 1.39497399197107 0, 103.868741636219 1.39499310993429 0, 103.868734063181 1.39501168077072 0, 103.868725047251 1.39502958693472 0, 103.868714645495 1.39504671508771 0, 103.868713436933 1.39504852112075 0, 103.86870001286 1.39506659984454 0, 103.868685037334 1.3950833989675 0, 103.868668630174 1.39509878408069 0, 103.868650922652 1.39511263208859 0, 103.868632056445 1.39512483219401 0, 103.868612182501 1.39513528678452 0, 103.86859145983 1.39514391221346 0, 103.868570054234 1.39515063946922 0, 103.868548136977 1.39515541472736 0, 103.868525883419 1.39515819978129 0, 103.868480799931 1.39516179078419 0, 103.868439594708 1.39516507243554 0, 103.868440605801 1.3951779333797 0, 103.868441701376 1.39519186418512 0, 103.868441704072 1.39519190035963 0, 103.868441971001 1.39519529352905 0, 103.868442012355 1.39519663198704 0, 103.868443452111 1.39521220872962 0, 103.868494607293 1.39520795925919 0, 103.868548945212 1.39520146329972 0, 103.868550075623 1.39520132853246 0, 103.868593042035 1.39519619109783 0, 103.868607044539 1.39519187707072 0, 103.868631388713 1.39518196487477 0, 103.868654782158 1.39516995547299 0))"
457257,Jalan Tua Kong,1.3169,103.9251,POINT (103.9251 1.3169),719,0.00572332211190507,0.6352887544214627,"POLYGON Z ((103.928377132008 1.31198912384246 0, 103.928353110188 1.31198814985681 0, 103.928352592624 1.31198812998059 0, 103.928333232524 1.31210765953529 0, 103.928310406628 1.31224848879061 0, 103.928308907417 1.31226086054009 0, 103.928331909628 1.31226819404881 0, 103.928377132008 1.31198912384246 0))"
529536,Tampines Central 1,1.3543,103.9451,POINT (103.9451 1.3543),593,0.005650296566197487,0.6271829188479211,"POLYGON Z ((103.94479236721 1.35687775825438 0, 103.944792369388 1.35692534853075 0, 103.944662077627 1.35692535456805 0, 103.944662075441 1.35687754905316 0, 103.944613595222 1.35687747080942 0, 103.944399631876 1.35687712709799 0, 103.944399149347 1.35687712621592 0, 103.944239068386 1.35687686953221 0, 103.944127169315 1.35687656811279 0, 103.94412573341 1.35687656456152 0, 103.943827615039 1.35687576254664 0, 103.943827140597 1.35687576256845 0, 103.943753250782 1.35687556248173 0, 103.943618610237 1.35688147415043 0, 103.94350221007 1.35689689344528 0, 103.943500869421 1.35689706985745 0, 103.943489603294 1.35689856347653 0, 103.943364318628 1.3569251122594 0, 103.943242923511 1.35696425953506 0, 103.943176675429 1.35699173167611 0, 103.943176629603 1.3569917506698 0, 103.943122204603 1.35701432062326 0, 103.943008467007 1.35707270242862 0, 103.942899905679 1.35714319340989 0, 103.942880866653 1.35715756007951 0, 103.942880714801 1.3571576749405 0, 103.94279687084 1.35722094616771 0, 103.942703144657 1.3573084203973 0, 103.942633330548 1.35738461432435 0, 103.942633038529 1.35738493448203 0, 103.942615611732 1.35740395311834 0, 103.942537513168 1.35750712546428 0, 103.942475976631 1.35760358849318 0, 103.942475822988 1.35760383086936 0, 103.942467178509 1.35761737952005 0, 103.942407635744 1.35773082548472 0, 103.942363495973 1.35784001753131 0, 103.942363282138 1.35784054749757 0, 103.942359316315 1.35785035730009 0, 103.942319946833 1.35797550480131 0, 103.942316205056 1.35799210907081 0, 103.942291476987 1.35810184556644 0, 103.942281031159 1.35818173382652 0, 103.94228085061 1.35818312022276 0, 103.942274742464 1.35822983173925 0, 103.942268835991 1.35836564015841 0, 103.942270195949 1.36003958836731 0, 103.942257400369 1.36003930859599 0, 103.942254857178 1.36013389329501 0, 103.942261050101 1.3601341661313 0, 103.94231637217 1.36013660449301 0, 103.942318480918 1.35836873173079 0, 103.942324405512 1.3582363327584 0, 103.942340574145 1.35811297604396 0, 103.94236806476 1.35799124757282 0, 103.942406158455 1.35787006214207 0, 103.942452698919 1.35775484421692 0, 103.942510202138 1.35764577545957 0, 103.942578308515 1.35753905665788 0, 103.94261712329 1.35748786886699 0, 103.942653783436 1.3574395733256 0, 103.942738244318 1.3573473244841 0, 103.942828456361 1.35726303377004 0, 103.942928013887 1.35718814890358 0, 103.943032783387 1.35712013604787 0, 103.943142405657 1.35706387877725 0, 103.943259216784 1.35701540050134 0, 103.943376208109 1.35697777365998 0, 103.943496973939 1.35695208332358 0, 103.943621693865 1.35693561910816 0, 103.943753063645 1.35692982425207 0, 103.944236384072 1.35692938780565 0, 103.944238684395 1.35692938589081 0, 103.944238742802 1.35692938588811 0, 103.944242338854 1.35692938753093 0, 103.945671776975 1.35693000756979 0, 103.945962298837 1.3569299939762 0, 103.945986139515 1.35692962116608 0, 103.946010689072 1.35692734102173 0, 103.946044194263 1.35691746290686 0, 103.946074853403 1.35690111059299 0, 103.946092715363 1.35688836728589 0, 103.946080540589 1.35688550826229 0, 103.946080491168 1.35688549741226 0, 103.946071197221 1.35688331471674 0, 103.946056180259 1.3568797875023 0, 103.946023812191 1.35687973566236 0, 103.94602366932 1.35687973566906 0, 103.945989100669 1.35687967940999 0, 103.94598891197 1.35687967941883 0, 103.945955294 1.35687962582781 0, 103.945955008256 1.35687962493683 0, 103.945919964265 1.35687956779467 0, 103.945885348888 1.35687951334503 0, 103.945884873548 1.35687951246293 0, 103.945850305795 1.35687945710618 0, 103.945850258172 1.35687945710841 0, 103.945815546649 1.35687940085353 0, 103.945815499923 1.35687940085571 0, 103.945781739081 1.35687934726894 0, 103.945781644732 1.356879346369 0, 103.945753210576 1.35687930067196 0, 103.945753161155 1.35687930067427 0, 103.945719783999 1.35687924706869 0, 103.94571764362 1.3568792435513 0, 103.945688354032 1.35687919789347 0, 103.945688304611 1.35687919789578 0, 103.945659918977 1.35687915129099 0, 103.945656115356 1.35687914513816 0, 103.945634242514 1.3568791099855 0, 103.94563419489 1.35687910998772 0, 103.945634166134 1.35687905753602 0, 103.945492792383 1.35687888055017 0, 103.945490670874 1.35687887793606 0, 103.945490440841 1.35687887794679 0, 103.94548688792 1.35687887268636 0, 103.94530496018 1.35687858091822 0, 103.945304487535 1.35687858094024 0, 103.944955006379 1.35687801930428 0, 103.944954515764 1.35687801842269 0, 103.94479236721 1.35687775825438 0))"
466337,Kew Heights,1.321,103.9488,POINT (103.9488 1.321),155,0.001403951893737503,0.1558386602048628,"POLYGON Z ((103.949131524759 1.32283850858779 0, 103.949247391719 1.32281196914014 0, 103.949363249691 1.32278542968768 0, 103.949400726968 1.32277684552133 0, 103.949400740458 1.322777100551 0, 103.949400753935 1.32277708336747 0, 103.949420518931 1.32276768249048 0, 103.949420495546 1.32276720498804 0, 103.949698269917 1.32268627675128 0, 103.949779156402 1.32266271518786 0, 103.949760866723 1.32257343645523 0, 103.949681570656 1.32259653852651 0, 103.949623668801 1.32261339857925 0, 103.949565784916 1.32263025862985 0, 103.94950790103 1.3226471177748 0, 103.949450008158 1.3226639787276 0, 103.949392097314 1.32268083877559 0, 103.949334222411 1.32269769882061 0, 103.949276329536 1.32271455886517 0, 103.949245634541 1.32272349541231 0, 103.94921798731 1.32272981820745 0, 103.949133623226 1.32274912127208 0, 103.949068693365 1.32271795093504 0, 103.948939747494 1.32265604430671 0, 103.948864384327 1.32261986337866 0, 103.948789030147 1.32258367521278 0, 103.948713281501 1.32254738667858 0, 103.948655466171 1.3225117303574 0, 103.948590175582 1.32247146122938 0, 103.948525217469 1.32243139285245 0, 103.948459972712 1.32239115175368 0, 103.948395165563 1.3223511728978 0, 103.948329759067 1.32231084136647 0, 103.948320720289 1.32230536948844 0, 103.948264441531 1.32227056499519 0, 103.948199429503 1.32223024067652 0, 103.948134435449 1.32218994619908 0, 103.948069406352 1.3221496146425 0, 103.948004582132 1.32210941058962 0, 103.947939373324 1.32206896870531 0, 103.947929209524 1.32206267571649 0, 103.947915389447 1.32205478127087 0, 103.947853020264 1.32201873626419 0, 103.947790676242 1.32198268221096 0, 103.94772831515 1.32194663720041 0, 103.947665954059 1.32191059218813 0, 103.947603386298 1.32187442057286 0, 103.947541258839 1.32183850215706 0, 103.947478896855 1.32180245713958 0, 103.947376774741 1.32174343409818 0, 103.947325942379 1.32171418935218 0, 103.94724756871 1.32166911952654 0, 103.947169195044 1.32162404969813 0, 103.947090920223 1.32157903502857 0, 103.947013238464 1.32153435313445 0, 103.946944731152 1.32149494415525 0, 103.94691190985 1.32155575502435 0, 103.94734225424 1.3218032050335 0, 103.947859995954 1.32210237231892 0, 103.947893377116 1.32212172232491 0, 103.947913200598 1.32213365085439 0, 103.947910002406 1.32214782236836 0, 103.948277691017 1.32237583944395 0, 103.948589452215 1.32256812046353 0, 103.948661500159 1.32261375124237 0, 103.948772518741 1.32266949097106 0, 103.948861576225 1.3227142165844 0, 103.948950624725 1.32275892410739 0, 103.949039268871 1.32280343268602 0, 103.949116159696 1.32284203632413 0, 103.949131524759 1.32283850858779 0))"
787356,Thong Soon Green,1.3993,103.82,POINT (103.82 1.3993),779,0.0006133990035041441,0.06808728938895998,"MULTIPOLYGON Z (((103.819123148644 1.39625661514398 0, 103.819142450771 1.39615277618022 0, 103.819059107018 1.39622517001533 0, 103.818966553876 1.3967141292485 0, 103.818990548642 1.39671877240103 0, 103.819033550159 1.39672709552709 0, 103.819102606447 1.39636500305115 0, 103.819123148644 1.39625661514398 0)), ((103.821322405494 1.40040307696237 0, 103.821322549269 1.4004027305917 0, 103.821332783142 1.40041761014587 0, 103.821358448734 1.40035927427598 0, 103.821365098317 1.40034388112995 0, 103.82136565185 1.4003425987446 0, 103.821365672518 1.40034255081341 0, 103.82131460648 1.40027027287255 0, 103.821313848981 1.4002692002929 0, 103.821308606693 1.40026177995894 0, 103.821262387574 1.40019636254752 0, 103.821254475619 1.40018515472302 0, 103.821253766643 1.40018414997091 0, 103.821193801124 1.40009920636291 0, 103.821193058002 1.4000981536793 0, 103.821179857932 1.40007945497969 0, 103.821130369805 1.40000931676828 0, 103.821129614103 1.40000824509294 0, 103.821119836707 1.39999438837597 0, 103.821067010376 1.39991952303487 0, 103.821066240298 1.39991843146342 0, 103.821044993491 1.39988831964653 0, 103.821003650953 1.39982972658662 0, 103.821002822467 1.39982854910026 0, 103.820947849448 1.39975064056007 0, 103.820940179213 1.39973977277667 0, 103.820939312986 1.39973854464569 0, 103.820882315483 1.3996577792072 0, 103.820876716463 1.39964984609595 0, 103.820875802612 1.39964855104175 0, 103.820823990788 1.39957513810914 0, 103.820813282472 1.39955996734491 0, 103.820812326388 1.39955861169808 0, 103.820758748869 1.39948270542286 0, 103.820750644623 1.39947122357329 0, 103.820749660684 1.39946982994299 0, 103.820693920299 1.39939086057359 0, 103.820688002286 1.39938247527812 0, 103.820686994984 1.3993810481862 0, 103.820646971572 1.39932433349113 0, 103.82062536265 1.39929370889396 0, 103.820624337376 1.39929225647974 0, 103.820592955558 1.39924777878063 0, 103.820562838934 1.39920509896374 0, 103.820561784906 1.3992036040442 0, 103.820550884299 1.39918815744666 0, 103.820549817691 1.39918664534414 0, 103.820488427086 1.39909928163174 0, 103.820487321839 1.39909770984094 0, 103.820426182842 1.39901014355073 0, 103.82042506861 1.39900854824639 0, 103.820363937705 1.39892099461564 0, 103.820362815385 1.39891938665013 0, 103.820301688079 1.39883184929632 0, 103.820300535208 1.39883019792113 0, 103.820239468111 1.39874278627259 0, 103.82023830895 1.39874112675807 0, 103.820177162783 1.39865356498301 0, 103.820176001825 1.39865190185098 0, 103.820114915867 1.39856442237172 0, 103.820113766591 1.39856277642265 0, 103.820052780378 1.39847545701476 0, 103.82005163919 1.39847382282243 0, 103.819990634112 1.39838648984731 0, 103.819989520779 1.39838489635149 0, 103.819928515706 1.39829750187797 0, 103.819927402373 1.3982959065734 0, 103.819866383826 1.3982085184287 0, 103.819865283972 1.39820694392456 0, 103.81981569978 1.39813582716239 0, 103.819803121546 1.39811778773987 0, 103.819802417963 1.39811677846551 0, 103.819801970474 1.39811613636444 0, 103.819754024384 1.39804747948066 0, 103.819724156698 1.39800470921784 0, 103.819723243747 1.39800340240646 0, 103.819723228471 1.39800337979726 0, 103.819713639787 1.39799069422684 0, 103.81971114265 1.39798739057041 0, 103.819660705736 1.39791241849601 0, 103.819600285678 1.39782261479139 0, 103.819511380859 1.39769045954833 0, 103.819455462662 1.39760733911688 0, 103.819399562441 1.39752422772783 0, 103.819207106124 1.39723817622242 0, 103.819172502091 1.39718674482928 0, 103.819084344034 1.39705570646385 0, 103.819041544127 1.39699208871312 0, 103.819033056206 1.39698029756266 0, 103.819025279061 1.3969688618316 0, 103.818989230119 1.39691738430426 0, 103.818987459032 1.39691485569149 0, 103.818926490415 1.39690307145257 0, 103.818926391561 1.39690472643818 0, 103.818923812373 1.39694773797653 0, 103.819004036968 1.39705915612126 0, 103.819228338665 1.39739241563941 0, 103.819310701846 1.39751482180959 0, 103.819342969597 1.3975627903767 0, 103.819375245437 1.39761075713466 0, 103.819407523075 1.39765872479654 0, 103.819439799815 1.39770670150161 0, 103.819472076557 1.3977546791106 0, 103.819504353301 1.3978026549104 0, 103.819536630045 1.39785062257046 0, 103.819568906791 1.39789859927371 0, 103.819636515436 1.39799905733412 0, 103.819652105681 1.39802224441534 0, 103.81979432292 1.39822607081339 0, 103.820113891715 1.39868371702677 0, 103.820317579595 1.39897548409953 0, 103.82045892713 1.39917782729462 0, 103.820458832779 1.39917787974722 0, 103.82048970959 1.39922239904608 0, 103.820529485889 1.3992787718929 0, 103.82055608729 1.39931647226254 0, 103.820576224346 1.39934501138879 0, 103.820587275016 1.39936067322566 0, 103.820721645174 1.39955110770077 0, 103.820739463013 1.39957635944976 0, 103.820774478674 1.39962598480651 0, 103.820871685602 1.39976375071949 0, 103.820877441873 1.39977190901824 0, 103.820917396108 1.39982853417685 0, 103.820944368632 1.39986675997948 0, 103.821024047076 1.39997968381705 0, 103.821030329014 1.39998858731416 0, 103.821128958416 1.40012836724246 0, 103.821150761444 1.4001592676669 0, 103.821199882058 1.40022888315349 0, 103.821246977287 1.40029562727272 0, 103.821275814365 1.40033649563283 0, 103.821278373508 1.40034012305021 0, 103.82124847103 1.40041240961681 0, 103.821218416688 1.40048506335395 0, 103.821218369063 1.40048517820794 0, 103.821218340308 1.40048524693946 0, 103.8212206847 1.40048668489046 0, 103.821229854699 1.40049235530062 0, 103.82124459057 1.40050163210399 0, 103.821259235182 1.40051105414751 0, 103.821273787122 1.40052062052194 0, 103.821292338575 1.40047576868374 0, 103.821320059268 1.40040875002587 0, 103.821321545541 1.40040515609085 0, 103.821322161077 1.40040366751083 0, 103.821322405494 1.40040307696237 0)))"
534971,Upper Paya Lebar Road,1.3489,103.8805,POINT (103.8805 1.3489),712,0.0043618361992852385,0.48416381812066145,"POLYGON Z ((103.883306258702 1.35335709492412 0, 103.882270096764 1.3532665224165 0, 103.88226952348 1.35326647268812 0, 103.882231498961 1.35326694915527 0, 103.88155571552 1.35319694237944 0, 103.881403484278 1.35318968789804 0, 103.881233077768 1.3531815673874 0, 103.8810099929 1.35317082072939 0, 103.880877116712 1.3531628115921 0, 103.880839837918 1.35315899862361 0, 103.880758152919 1.35315124350106 0, 103.880727556759 1.35314816926483 0, 103.880726765112 1.35314755159972 0, 103.880686852636 1.35314415107066 0, 103.880683972734 1.35314390514018 0, 103.880626044921 1.35313897025801 0, 103.880625926311 1.35313896031233 0, 103.88009305445 1.35308588905562 0, 103.880089269722 1.35308709012456 0, 103.880066768023 1.35309421875878 0, 103.880051474546 1.3530984397225 0, 103.880034365107 1.35310446583206 0, 103.880026253065 1.35311451980502 0, 103.87991273073 1.35323116778864 0, 103.879898052855 1.35323993136047 0, 103.879875961849 1.35324978664283 0, 103.87985540911 1.35325574318163 0, 103.879832741087 1.35325833010035 0, 103.879816368369 1.35325913620456 0, 103.879798459059 1.35325743634531 0, 103.879779494735 1.35325050747295 0, 103.879764773457 1.35324496671764 0, 103.879752979675 1.35323808111641 0, 103.879742400693 1.35322812879305 0, 103.879723685149 1.3532147391382 0, 103.879591829412 1.35309518383154 0, 103.879554150171 1.35306024354218 0, 103.879530402558 1.35304081825609 0, 103.879508925695 1.35302561811543 0, 103.879495076957 1.35302178658986 0, 103.879487399611 1.35302088689455 0, 103.879130571403 1.35299869789044 0, 103.87900909719 1.35299533234281 0, 103.878967127688 1.35298031255378 0, 103.878897287986 1.35299500707861 0, 103.878912793543 1.35299174203103 0, 103.878897283493 1.35299500346124 0, 103.878895756839 1.3529953182088 0, 103.878894767524 1.35299552623124 0, 103.878902414396 1.35300052722035 0, 103.878906416648 1.35300314618321 0, 103.878906479549 1.3530031895915 0, 103.87901519752 1.35304228319513 0, 103.879016477056 1.35304131188382 0, 103.879019187086 1.35303925349971 0, 103.879025863321 1.35303417989046 0, 103.879028673133 1.35303434714456 0, 103.879046749562 1.3530354202821 0, 103.879047177279 1.35303544559618 0, 103.879047397428 1.35303545825312 0, 103.8790510465 1.35303567432693 0, 103.879069079798 1.35303674023022 0, 103.879073737958 1.35303701506854 0, 103.879119945757 1.35303974537108 0, 103.879175743938 1.35304304343107 0, 103.879250775003 1.35304747700486 0, 103.879256349699 1.35304780608722 0, 103.879269933304 1.35304860890378 0, 103.879321841599 1.35305167642164 0, 103.879324393523 1.35305182740176 0, 103.879357370853 1.35305378019895 0, 103.879388793694 1.3530570986152 0, 103.87939180299 1.35305741598952 0, 103.87944711959 1.35306325441119 0, 103.879458125223 1.35306441630856 0, 103.879496226203 1.35306843728654 0, 103.87949925437 1.35306875646908 0, 103.87951520391 1.35307043556779 0, 103.879518202415 1.3530702826728 0, 103.879518627436 1.35307032697851 0, 103.87955195663 1.35310000847448 0, 103.87959708237 1.35314016951498 0, 103.879642191039 1.35318034050291 0, 103.879687308696 1.35322051148975 0, 103.87968766004 1.35322082439299 0, 103.879719361783 1.35324228976979 0, 103.879745164355 1.35325855064426 0, 103.879769440202 1.35327140028641 0, 103.87978529187 1.35327671221579 0, 103.879809881178 1.35328230252076 0, 103.879842820756 1.35328340249655 0, 103.87986912789 1.35327697738616 0, 103.879893646873 1.35327008565815 0, 103.879916860181 1.35326001059346 0, 103.879937411899 1.35324765025191 0, 103.879961185738 1.3532285025952 0, 103.879979240317 1.35321459131714 0, 103.880037271002 1.35314829126059 0, 103.880047523205 1.35312679432703 0, 103.880050509139 1.35312710989225 0, 103.880050677163 1.35312675899573 0, 103.88005101772 1.35312679425932 0, 103.880061803996 1.35312239793633 0, 103.880077282556 1.35311706460109 0, 103.880095042625 1.35311469844016 0, 103.880625057954 1.35316758616632 0, 103.880624464336 1.35318477813957 0, 103.880624461642 1.35318484958438 0, 103.880624447273 1.35318527734888 0, 103.880723819641 1.35319493400599 0, 103.880873565597 1.35320950036313 0, 103.880922546373 1.35321242953636 0, 103.88094013668 1.35321347915575 0, 103.881007544325 1.35321744617323 0, 103.881203455701 1.35322685762532 0, 103.881230816997 1.35322816840977 0, 103.881280040373 1.35323049164692 0, 103.88128643456 1.35323079357733 0, 103.881329263749 1.35323281488307 0, 103.881356625045 1.35323410757879 0, 103.881357350187 1.35323414193017 0, 103.881357768918 1.35323416181784 0, 103.881364962828 1.35323450081104 0, 103.881364969118 1.3532345017153 0, 103.88137573572 1.35323500975336 0, 103.881375775257 1.3532350115613 0, 103.881395908499 1.35323596164662 0, 103.881424685933 1.3532373203319 0, 103.881424729064 1.35323732213977 0, 103.881450949183 1.35323855969097 0, 103.881462807542 1.3532391192556 0, 103.881546170987 1.35324305338223 0, 103.881546219509 1.35324305518998 0, 103.881552575058 1.35324335531175 0, 103.881566623234 1.35324479658705 0, 103.881662918929 1.35325467574036 0, 103.881732118374 1.35326177361003 0, 103.88174270258 1.35326285863441 0, 103.881835003252 1.35327232547098 0, 103.881908123141 1.35327982841181 0, 103.881933252431 1.35328240715165 0, 103.881997489997 1.35328899595671 0, 103.882048769347 1.35329425470242 0, 103.882142278593 1.35330384540058 0, 103.882152062177 1.35330484904658 0, 103.882258793818 1.3533157987316 0, 103.882262511751 1.35329963133946 0, 103.882325033929 1.35330464024653 0, 103.882458383804 1.35331928823058 0, 103.882548097523 1.35332914216021 0, 103.882577264972 1.35333234572642 0, 103.88263367241 1.35333671355621 0, 103.88273217404 1.35334434075483 0, 103.883173415449 1.35337850306777 0, 103.883173779368 1.35337853109554 0, 103.883244557563 1.35338401098155 0, 103.883348522505 1.35339360503353 0, 103.883507077107 1.35340823615744 0, 103.883507315227 1.35340825966594 0, 103.883515272026 1.35340899384391 0, 103.88359118375 1.35341599927496 0, 103.883634278059 1.35341997576912 0, 103.883634282528 1.35341881818302 0, 103.883634377116 1.35338677475367 0, 103.883306258702 1.35335709492412 0))"
